ID	Status	DateTime	Longitude	Latitude	Distmax	Difftime	Distadj
HAR01	fail	2018-12-02 13:28:48	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:31:58	77.52356	-37.8545	0	3.16666666666667	0
HAR01	fail	2018-12-02 13:31:59	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:32:00	77.523967	-37.854417	0.0369485812320713	0.0166666666666667	0.0369485812320713
HAR01	fail	2018-12-02 13:32:06	77.52356	-37.8545	0	0.1	0.0369485812320713
HAR01	fail	2018-12-02 13:32:07	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:32:08	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:33:44	77.52356	-37.8545	0	1.6	0
HAR01	fail	2018-12-02 13:33:45	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:33:51	77.52356	-37.8545	0	0.1	0
HAR01	fail	2018-12-02 13:33:52	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:33:53	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:34:00	77.523817	-37.85465	0.0280916608517385	0.116666666666667	0.0280916608517385
HAR01	fail	2018-12-02 13:37:24	77.52356	-37.8545	0	3.4	0.0280916608517385
HAR01	fail	2018-12-02 13:37:25	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:39:05	77.52356	-37.8545	0	1.66666666666667	0
HAR01	fail	2018-12-02 13:39:06	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:42:19	77.52356	-37.8545	0	3.21666666666667	0
HAR01	fail	2018-12-02 13:42:20	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:43:59	77.52356	-37.8545	0	1.65	0
HAR01	fail	2018-12-02 13:44:00	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:47:00	77.52395	-37.8545	0.0342803034306187	3	0.0342803034306187
HAR01	fail	2018-12-02 13:47:15	77.52356	-37.8545	0	0.25	0.0342803034306187
HAR01	fail	2018-12-02 13:47:16	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:47:23	77.52356	-37.8545	0	0.116666666666667	0
HAR01	fail	2018-12-02 13:47:24	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:47:25	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:48:55	77.52356	-37.8545	0	1.5	0
HAR01	fail	2018-12-02 13:48:56	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:49:00	77.523917	-37.85445	0.0318695561352054	0.0666666666666667	0.0318695561352054
HAR01	fail	2018-12-02 13:49:03	77.52356	-37.8545	0	0.05	0.0318695561352054
HAR01	fail	2018-12-02 13:49:04	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:49:05	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:52:39	77.52356	-37.8545	0	3.56666666666667	0
HAR01	fail	2018-12-02 13:52:40	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:54:19	77.52356	-37.8545	0	1.65	0
HAR01	fail	2018-12-02 13:54:20	77.52356	-37.8545	0	0.0166666666666667	0
HAR01	fail	2018-12-02 13:57:33	77.52356	-37.8545	0	3.21666666666667	0
HAR01	fail	2018-12-02 13:57:34	77.52356	-37.8545	0	0.0166666666666667	0
